benchmark,runs,wall_s_var_pct,user_s_var_pct,sys_s_var_pct,cpu_pct_var_pct,max_rss_kb_var_pct
filegen,30,1.9444069369563337,2.324010799238475,20.689077314802887,0.4262202734447269,2.4237982890875296
filegen_load,10,4.991105660542754,2.902383953953922,2.92518714453433,3.9413286004773536,0.38258328936869573
filesearch,30,0,0,0,131.56216029925017,1.4678119278650064
filesearch_load,30,32.817662710397514,230.13683530231086,46.881943930117345,19.641537527888417,0.026206456796605694
