benchmark,runs,wall_s_var_pct,user_s_var_pct,sys_s_var_pct,cpu_pct_var_pct,max_rss_kb_var_pct
filegen,30,10.184568507342158,0.767950888215245,9.991005937361827,7.2863496236038605,1.885184652312449
filegen_load,30,24.119897727812752,117.43458552173465,40.787559903239824,97.99661088477826,10.093762267057205
filesearch,30,28.61172342126121,0,34.9118398984779,11.729969889536363,3.0407693437411787
filesearch_load,30,88.56449534390937,254.95097567963927,46.625566906726384,24.398509787631454,3.3958297468497447
